horizon_slice,dgp,dgp_label,correct_model,n,method,mean_MASE,median_MASE,mean_RMSSE,mean_sMAPE,mean_SPL,n_series,n_missing
h1_12,D6,Local level with structural break,none,24,TimesFM3,0.8074391644777767,0.6763661401890123,0.5851960911665584,2.0111876527325623,0.362608860438289,200,0
h1_12,D6,Local level with structural break,none,48,AutoARIMA,0.9252899913645761,0.8202419939621459,0.7103456950357558,2.0457897782227987,0.5143469851323296,200,0
h1_12,D6,Local level with structural break,none,48,AutoETS,0.8690619851349416,0.8015871224446223,0.6726835177533874,1.9250552205837022,0.47338800713023177,200,0
h1_12,D6,Local level with structural break,none,48,Combination,0.9236569504970339,0.8639931127916013,0.7122255540741377,2.047008528579893,0.4907705932153752,200,0
h1_12,D6,Local level with structural break,none,48,SeasonalNaive,0.946929792595564,0.8473520360202883,0.7240634434352858,2.105888177934693,0.5607555183558826,200,0
h1_12,D6,Local level with structural break,none,48,Theta,1.1146736535338362,1.0128654160595694,0.8528245429537283,2.4631214896349958,0.5032409047629911,200,0
h1_12,D6,Local level with structural break,none,48,TimesFM3,0.8246840303697652,0.7792755552123994,0.64614356243529,1.8116335870247822,0.33291694008270617,200,0
h1_12,D6,Local level with structural break,none,96,AutoARIMA,0.9203667976483699,0.8586411042257902,0.7680300705384754,1.8923026726391732,0.41959100096578306,200,0
h1_12,D6,Local level with structural break,none,96,AutoETS,0.9054829021075096,0.8505650820000511,0.7570476144445286,1.8624196712757288,0.41630776109286166,200,0
h1_12,D6,Local level with structural break,none,96,Combination,0.915578397650579,0.85873701599111,0.764906481193626,1.8822485129105413,0.41815764097350827,200,0
h1_12,D6,Local level with structural break,none,96,SeasonalNaive,1.0055245962381933,0.9294517543056104,0.8276914843011742,2.071440423232338,0.5365180746465107,200,0
h1_12,D6,Local level with structural break,none,96,Theta,0.9628666700336852,0.8942144579574645,0.8039567755299784,1.9767639842532914,0.42553735182945407,200,0
h1_12,D6,Local level with structural break,none,96,TimesFM3,0.8651027460485585,0.8294689892008151,0.7325872600465846,1.7812515681506438,0.3457093245871121,200,0
h1_12,D6,Local level with structural break,none,200,AutoARIMA,0.8333739873703228,0.8032361905079412,0.7544359676776503,1.6551942929879644,0.3583765020975987,200,0
h1_12,D6,Local level with structural break,none,200,AutoETS,0.8248373768040215,0.8000742660600647,0.7467138558288658,1.6399951115026659,0.35711525932207566,200,0
h1_12,D6,Local level with structural break,none,200,Combination,0.8273006536138962,0.7993629295136542,0.7495148990397247,1.6441960879795272,0.3580751526769489,200,0
h1_12,D6,Local level with structural break,none,200,SeasonalNaive,0.9335830370678663,0.858058519172856,0.8326344604801428,1.8588832078165876,0.5081168286503757,200,0
h1_12,D6,Local level with structural break,none,200,Theta,0.8396256961944184,0.8152593035432256,0.7599876990850245,1.6680056160616035,0.3621244647140614,200,0
h1_12,D6,Local level with structural break,none,200,TimesFM3,0.8439346375349294,0.7875811670140889,0.7619481477587275,1.6759498196631701,0.3297698908337906,200,0
h1_12,D7,Logistic growth,none,24,AutoARIMA,1.082947615546971,0.9500824391652962,1.005145424365309,3.233509726307832,0.42144980828909157,200,0
h1_12,D7,Logistic growth,none,24,AutoETS,1.271678050844044,1.1805138975753358,1.1742635850801604,3.785477889632166,0.49688044814451976,200,0
h1_12,D7,Logistic growth,none,24,Combination,1.6804410159104517,1.6460186435103286,1.5196784164882189,5.002098833277889,0.6572129113328745,200,0
h1_12,D7,Logistic growth,none,24,SeasonalNaive,5.417230316997156,5.461487746637674,4.933626170596894,17.17155657636393,2.143648660184385,200,0
h1_12,D7,Logistic growth,none,24,Theta,3.179410965382672,3.1348102720571456,2.871053490560223,9.684609676148247,1.3179504310174874,200,0
h1_12,D7,Logistic growth,none,24,TimesFM3,1.14177664540335,1.0496330502915039,1.057287183461392,3.406758875087781,0.4415926587950302,200,0
h1_12,D7,Logistic growth,none,48,AutoARIMA,1.0763073841470092,0.8360188651641469,1.0234483210317347,2.567937591988033,0.4330682636433177,200,0
h1_12,D7,Logistic growth,none,48,AutoETS,1.6016463297237054,1.4013511281805289,1.5032470370042088,3.792097669699603,0.6288471362736084,200,0
h1_12,D7,Logistic growth,none,48,Combination,0.9695026822932168,0.7741928144792256,0.9164543645308183,2.368916058233401,0.3999196197581374,200,0
h1_12,D7,Logistic growth,none,48,SeasonalNaive,4.243143749639272,4.215097523888133,3.79673882489753,10.817621085283275,1.5776745471840115,200,0
h1_12,D7,Logistic growth,none,48,Theta,2.262336131496083,2.1749293650854233,2.006179363178595,5.6123109913878375,0.8581949637754837,200,0
h1_12,D7,Logistic growth,none,48,TimesFM3,0.7512974802355034,0.6793834227842932,0.7281170524207248,1.8317901264089043,0.3077742027606225,200,0
h1_12,D7,Logistic growth,none,96,AutoARIMA,1.3289197054983513,1.1208529065104684,1.2413254482241427,2.5725304098345263,0.5116435307206765,200,0
h1_12,D7,Logistic growth,none,96,AutoETS,1.305428281382698,1.1298386283922743,1.221529737783679,2.5248338756599584,0.504929666127621,200,0
h1_12,D7,Logistic growth,none,96,Combination,1.0969676585010157,0.9429712573224005,1.0416255822044453,2.1316400776595517,0.42967594028244294,200,0
h1_12,D7,Logistic growth,none,96,SeasonalNaive,1.6552348683046423,1.6090634859574444,1.5037096677383528,3.3082168285767524,0.632499499197415,200,0
h1_12,D7,Logistic growth,none,96,Theta,0.8209454788460127,0.763538889730583,0.7945805319308341,1.6073347549042594,0.3758924299134051,200,0
h1_12,D7,Logistic growth,none,96,TimesFM3,0.9589868937483438,0.827448218745626,0.9145754835398411,1.8757145944628715,0.3865324870085146,200,0
h1_12,D7,Logistic growth,none,200,AutoARIMA,0.9939253662969185,0.8706527573585057,0.9462574419080748,1.7745451110648778,0.39135365578175707,200,0
h1_12,D7,Logistic growth,none,200,AutoETS,0.9663571848081915,0.8530783299396388,0.9185029985050042,1.726232419531685,0.3792126118041157,200,0
h1_12,D7,Logistic growth,none,200,Combination,0.9539508612712894,0.8472611629644886,0.9081316372357194,1.699046676964702,0.3804832395383362,200,0
h1_12,D7,Logistic growth,none,200,SeasonalNaive,0.9171703153282992,0.8335512224140187,0.8701054552255496,1.6447968112263742,0.4871219467605069,200,0
h1_12,D7,Logistic growth,none,200,Theta,1.3006844349929698,1.2156054358794064,1.2092717939690838,2.310512311899467,0.46991148430468166,200,0
h1_12,D7,Logistic growth,none,200,TimesFM3,0.9333083464715682,0.8544545481654854,0.891752864185588,1.663350138740528,0.3641288491433912,200,0
h1_12,D8,Intermittent demand,none,24,AutoARIMA,0.9964221321783333,0.8917118095187451,0.7651393640418991,165.90777147199557,0.38033254175494713,200,0
h1_12,D8,Intermittent demand,none,24,AutoETS,1.0474453596687465,0.8731705962741046,0.792432109596487,169.98772468313788,0.4018409683549183,200,0
h1_12,D8,Intermittent demand,none,24,Combination,1.0095757661009643,0.874414225325221,0.7754456316107927,170.48880186639715,0.388010714493139,200,0
h1_12,D8,Intermittent demand,none,24,SeasonalNaive,1.0187443602219117,0.8608477011494253,0.9404981889235821,86.69627479002479,0.6342038959408963,200,0
h1_12,D8,Intermittent demand,none,24,Theta,0.9985696476887526,0.8849785137631389,0.791298966232521,172.741203439376,0.39484403016170705,200,0
h1_12,D8,Intermittent demand,none,24,TimesFM3,0.7801672837878177,0.7210818772445993,0.8055511840813675,191.7744235979683,0.3252778434456944,200,0
h1_12,D8,Intermittent demand,none,48,AutoARIMA,0.9622821579284684,0.8878751775173667,0.7181537023616326,170.62226629545032,0.36043131631786873,200,0
h1_12,D8,Intermittent demand,none,48,AutoETS,0.9876143548699254,0.8846432206993076,0.7256986963152774,170.74576508043748,0.36839342062303176,200,0
h1_12,D8,Intermittent demand,none,48,Combination,0.9737766312253704,0.879383993156801,0.7237619084372012,171.026164147927,0.3653197990669708,200,0
h1_12,D8,Intermittent demand,none,48,SeasonalNaive,1.0658683453496667,0.7663816585956418,0.9373977486712035,84.68990405520977,0.6531440712597366,200,0
h1_12,D8,Intermittent demand,none,48,Theta,0.9838931189637192,0.8910345232103369,0.7459645245252936,172.52183762219363,0.38050909194772103,200,0
h1_12,D8,Intermittent demand,none,48,TimesFM3,0.7075707030641338,0.6400560563266801,0.7738785050398533,196.18253604833797,0.3069018426032737,200,0
h1_12,D8,Intermittent demand,none,96,AutoARIMA,0.9244243235168587,0.9009638821906634,0.6981713723028838,170.0648031388869,0.34066282205621773,200,0
h1_12,D8,Intermittent demand,none,96,AutoETS,0.9262355918388444,0.8974375318714941,0.6969811582684882,169.57360161085532,0.3405419822640272,200,0
h1_12,D8,Intermittent demand,none,96,Combination,0.923468680068369,0.9015844471512424,0.6973716936467607,169.94892499968816,0.34051393943874536,200,0
h1_12,D8,Intermittent demand,none,96,SeasonalNaive,0.9323910759125947,0.8114611056637251,0.8751303564350947,84.17078685346874,0.6135880945305408,200,0
h1_12,D8,Intermittent demand,none,96,Theta,0.9228224513135433,0.9247611428867439,0.7072911602345882,170.80058974131106,0.34800375116819865,200,0
h1_12,D8,Intermittent demand,none,96,TimesFM3,0.6825904370809259,0.6815869991674828,0.7754132430660172,197.6102019936517,0.2875308155061856,200,0
h1_12,D8,Intermittent demand,none,200,AutoARIMA,0.9394654938618565,0.9165592571786273,0.7064712500148166,169.31495097135107,0.3447560979195904,200,0
h1_12,D8,Intermittent demand,none,200,AutoETS,0.9394785693512105,0.9146891562644036,0.7060623107507866,169.18854607685785,0.3443688948085136,200,0
h1_12,D8,Intermittent demand,none,200,Combination,0.9401467369651826,0.9218997152085234,0.7064027262115486,169.23646621497286,0.34483068528436417,200,0
h1_12,D8,Intermittent demand,none,200,SeasonalNaive,1.005090554075026,0.7806772544305578,0.9230563332057209,85.99035999690024,0.628096532447889,200,0
h1_12,D8,Intermittent demand,none,200,Theta,0.9433501626259131,0.933078909553981,0.7183831968857167,170.00331689907603,0.35351899686645716,200,0
h1_12,D8,Intermittent demand,none,200,TimesFM3,0.6937643203180509,0.6669688385423472,0.7965520092868412,198.5562425391173,0.2906302015579439,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,AutoARIMA,1.3720500929510795,1.1186156852666505,1.2941879081150784,1.605322703318028,0.5523077184271713,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,AutoETS,1.4535629101678795,1.2256726794605015,1.36699707327693,1.721516189993331,0.5861878307964368,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,Combination,1.4040436810853176,1.2036469447601443,1.3235324777552457,1.659014617946046,0.5612974547832494,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,SeasonalNaive,1.5466225693902171,1.2828697263852957,1.4545476388052498,1.8547151748846815,0.6519646517080302,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,Theta,1.5176202822947906,1.276290658426167,1.4219840342697352,1.8150606589200293,0.61198364435205,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,TimesFM3,1.320846236656584,1.143640930961823,1.2557968058307252,1.5519879035946644,0.523682960210381,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,AutoARIMA,1.2441121911307804,1.1336330666043062,1.1887945090334293,1.48187594444892,0.4941370066373657,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,AutoETS,1.475834073038632,1.2921067158212154,1.377700623842291,1.7606545069168027,0.587855323644591,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,Combination,1.352744517299287,1.2021652456823548,1.2781518763954476,1.6133523964917436,0.5405691840910329,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,SeasonalNaive,1.5882335704803225,1.4392077636084868,1.4696900192968152,1.8984671652536556,0.6613150088586967,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,Theta,1.486273918669,1.3007859439703178,1.3858023777843829,1.7714999003983432,0.6001633954694994,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,TimesFM3,1.2392636902920326,1.155962337050889,1.1884874320970216,1.468924157374808,0.4876209124600735,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,AutoARIMA,1.0977699979405062,0.9865061699376942,1.0454558254345871,1.3224048375033215,0.43286849040835274,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,AutoETS,1.3325423710592597,1.1537981126552421,1.2382594365604074,1.6240774597741163,0.5379009213156322,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,Combination,1.2132926161830933,1.0823873608344938,1.1426855265492422,1.4730689679245927,0.48886124216839805,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,SeasonalNaive,1.4304073063328169,1.2471348907086273,1.3203405803473325,1.744028399477707,0.6180492867873523,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,Theta,1.341917023923752,1.170742173864392,1.2474307795393427,1.6370737422512298,0.5484224560072373,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,TimesFM3,1.103838083747881,1.0002532094835057,1.051151261125705,1.3290267473780382,0.4341263577304027,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,AutoARIMA,1.18970972196824,1.1256049230603486,1.1167154418942127,1.4670825515034647,0.46216561671614254,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,AutoETS,1.5042793732189903,1.3408407030824359,1.3831703380164506,1.8509033198567335,0.5941369066435773,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,Combination,1.3412026143917064,1.2247893342901548,1.249356119150502,1.6478628852594692,0.5283904922390412,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,SeasonalNaive,1.5765009576500504,1.4617164258928128,1.4386315742538316,1.941192695240795,0.6566887804513191,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,Theta,1.5027715154595083,1.348264991124171,1.3819133912163326,1.848297799079458,0.5981778941575147,200,0
h1_12,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,TimesFM3,1.2004719717540966,1.1252233819101385,1.1276970352265203,1.476254149976778,0.466995231389331,200,0
h1_6,D1,AR(1),ARIMA,24,AutoARIMA,1.3600561660989343,1.2339335087337522,1.264000161803341,2.2555238803829196,0.5329542808428762,200,0
h1_6,D1,AR(1),ARIMA,24,AutoETS,1.3767304814243304,1.2286657189950705,1.2844414528850259,2.2908675930222784,0.542005479104257,200,0
h1_6,D1,AR(1),ARIMA,24,Combination,1.346474307347477,1.1755707308368735,1.259647261197485,2.2340162844274745,0.5280907671512949,200,0
h1_6,D1,AR(1),ARIMA,24,SeasonalNaive,1.4505258209400649,1.2551292348810053,1.344106241466835,2.419085564615054,0.5747243373085754,200,0
h1_6,D1,AR(1),ARIMA,24,Theta,1.418361580127832,1.2421404889667556,1.3234531130728309,2.356126448527641,0.5611982676679395,200,0
h1_6,D1,AR(1),ARIMA,24,TimesFM3,1.293700430423692,1.1328017988147927,1.2173322058964862,2.146747390118613,0.507248654635242,200,0
h1_6,D1,AR(1),ARIMA,48,AutoARIMA,1.341959947904955,1.1213783409927827,1.2429726365350116,2.315750628185275,0.524515906489653,200,0
h1_6,D1,AR(1),ARIMA,48,AutoETS,1.4342590664925956,1.253959376137637,1.3267345481805237,2.489148835007298,0.5632987586201156,200,0
h1_6,D1,AR(1),ARIMA,48,Combination,1.364187082924645,1.1953699418520616,1.2690434107592587,2.3621519588071167,0.534990594174983,200,0
h1_6,D1,AR(1),ARIMA,48,SeasonalNaive,1.4805721157065466,1.2608350535781696,1.3634592569386326,2.5794818528644883,0.5844073406363433,200,0
h1_6,D1,AR(1),ARIMA,48,Theta,1.431788002085973,1.218919561937917,1.3260796702876763,2.4847049074272083,0.5660545060937394,200,0
h1_6,D1,AR(1),ARIMA,48,TimesFM3,1.3094552487817104,1.1690006421565706,1.2161798572210811,2.2657337188298543,0.5070494272950297,200,0
h1_6,D1,AR(1),ARIMA,96,AutoARIMA,1.2489267260941563,1.0839131546986889,1.1678158260743816,2.1356129032334583,0.48663754497908507,200,0
h1_6,D1,AR(1),ARIMA,96,AutoETS,1.387055443412701,1.1902938458629908,1.2813117758863828,2.3842981025614067,0.5418043522454229,200,0
h1_6,D1,AR(1),ARIMA,96,Combination,1.2967953725278658,1.1109530554517186,1.2062966799743322,2.2254151712671435,0.5055375385804476,200,0
h1_6,D1,AR(1),ARIMA,96,SeasonalNaive,1.4406452563051564,1.2959782087936995,1.3230627306109375,2.4806225959075827,0.56280976315469,200,0
h1_6,D1,AR(1),ARIMA,96,Theta,1.3914752352032533,1.169001497186124,1.2849504133141223,2.391643412816105,0.5459473087307277,200,0
h1_6,D1,AR(1),ARIMA,96,TimesFM3,1.2151075126028135,1.073426953352485,1.1386383845653716,2.07819326037041,0.47286962046584025,200,0
h1_6,D1,AR(1),ARIMA,200,AutoARIMA,1.2239571603614119,1.0784112697675439,1.1275704241677869,2.098695291687719,0.4772256354582101,200,0
h1_6,D1,AR(1),ARIMA,200,AutoETS,1.4799559176314316,1.2783456419133037,1.3379473633313865,2.5335462815494605,0.5760054085976255,200,0
h1_6,D1,AR(1),ARIMA,200,Combination,1.3533046963573605,1.1427402092246608,1.2335507098881626,2.3179729716392585,0.5273307736741605,200,0
h1_6,D1,AR(1),ARIMA,200,SeasonalNaive,1.5121202964548106,1.2364665860809243,1.3622005379360644,2.591391400618534,0.5946653574803653,200,0
h1_6,D1,AR(1),ARIMA,200,Theta,1.480962009614377,1.2688882353222275,1.3388439329118613,2.5351717977525485,0.5776279459535354,200,0
h1_6,D1,AR(1),ARIMA,200,TimesFM3,1.2185232337581255,1.0900500757096474,1.1217958346370758,2.091502400497487,0.47321901658001697,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,24,AutoARIMA,1.6050766326912496,1.4171675342905083,1.4874129209520452,2.7399168790724593,0.6266722972344407,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,24,AutoETS,1.7519065948885444,1.518201492947192,1.6173885924791063,3.0236752763476704,0.6807396261653994,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,24,Combination,1.6467498862477277,1.427835531355703,1.522403544139772,2.836580530084382,0.6369168587149552,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,24,SeasonalNaive,1.7493258420588587,1.5441479330555228,1.6199418408047075,3.0330360166640657,0.6813482125871444,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,24,Theta,1.8241879664697234,1.6167695971708766,1.6757366159497502,3.1676256173231754,0.7138467660223197,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,24,TimesFM3,1.6087498374828317,1.4138447101733582,1.4846993366925259,2.765816124625346,0.6279078153200185,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,48,AutoARIMA,1.4858466707932703,1.2608700842573308,1.3616942235408007,2.567274099411543,0.580669844287796,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,48,AutoETS,1.6779372565411208,1.4319952652057268,1.5267126721947641,2.9329422311295885,0.6615256847886107,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,48,Combination,1.5543344241777475,1.3969892438664457,1.4207899546242515,2.7049711055201033,0.6091248791912834,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,48,SeasonalNaive,1.677688667408459,1.4321076771001144,1.5274825556140754,2.9334240890306016,0.6604631009034,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,48,Theta,1.6853285795550297,1.4236849985659878,1.5312103130387595,2.9448788002977517,0.6680406815900517,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,48,TimesFM3,1.4214727491989183,1.297957983124026,1.3045428324680544,2.471469868488532,0.5549102857612008,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,96,AutoARIMA,1.4199525341974053,1.355632695892939,1.3154848754726691,2.5174385033668996,0.5477134634745239,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,96,AutoETS,1.590062619827255,1.417343120786009,1.4735829208647138,2.8318216473286104,0.6190746303971758,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,96,Combination,1.4668798331018633,1.3508609196694303,1.3672170167246338,2.605533557565882,0.5690251463369631,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,96,SeasonalNaive,1.5882067858711846,1.417242303357856,1.4718365542237606,2.8287423273330563,0.6181340523829405,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,96,Theta,1.5899947223203037,1.4073733112460483,1.4731840483063436,2.831836425998512,0.6222694391628084,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,96,TimesFM3,1.3839930432444492,1.360843245266956,1.2819565293003155,2.4478677851377806,0.5374806763310462,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,200,AutoARIMA,1.3307539905975758,1.1636015194268317,1.240115126563242,2.3769723288401723,0.5142498252765594,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,200,AutoETS,1.714473988212001,1.4649180556340844,1.5658219194156038,3.055630864140488,0.6643536452156473,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,200,Combination,1.5085359658935251,1.3748041020333162,1.3981470437873023,2.691278823151691,0.5859636305567898,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,200,SeasonalNaive,1.7153399120673944,1.4648956316921318,1.5665484173827986,3.0569442407422236,0.664795105277463,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,200,Theta,1.7134484244066552,1.4683455477661225,1.5650615783032462,3.0538283030008895,0.6606976874755126,200,0
h1_6,D2,"ARMA(1,1)",ARIMA,200,TimesFM3,1.3230850244646464,1.2109652416637884,1.2336143959380812,2.3627194770546613,0.5111037109852129,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,24,AutoARIMA,3.2100984797544827,2.4905495497136085,3.001787822083254,6.964885734302649,1.3017575742177274,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,24,AutoETS,3.1174719606753767,2.697084681868432,2.870152830972636,6.687675348316536,1.2613230999429073,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,24,Combination,2.94252800179898,2.3345022693865927,2.7313627493634005,6.276393688060331,1.1869903142117657,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,24,SeasonalNaive,2.914852154947003,2.2676735702714765,2.6913262286007695,6.112422194369042,1.1824062477048791,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,24,Theta,2.957548411264404,2.450757014507889,2.7198931284006607,6.243041676948204,1.2013813708121814,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,24,TimesFM3,2.9942766558858627,2.44556846882422,2.790045130572876,6.365602392857714,1.2270015821485867,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,48,AutoARIMA,2.745912685167407,2.108073400160797,2.536502674146117,6.0380685127945855,1.0761208439695142,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,48,AutoETS,2.6465838003652578,2.218035970088126,2.4381397209938958,5.927769054480543,1.0449211432306027,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,48,Combination,2.5527543054864816,2.0590601993516886,2.3608549644950094,5.50474032307344,1.0043545135746235,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,48,SeasonalNaive,2.59439507687242,2.0749354356849725,2.394310455040618,5.263972600374069,1.0365285779816746,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,48,Theta,2.5890623234714387,2.061366630879306,2.383669381751157,5.342603860760668,1.0436688796132672,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,48,TimesFM3,2.608377081512531,2.144364736610811,2.4230472647532384,5.3766856726706145,1.0223723322307652,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,96,AutoARIMA,2.4148225722201486,2.002718639746026,2.2436200566265327,5.011894723172078,0.9452329660178872,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,96,AutoETS,2.4876449771787725,2.093722832050929,2.2812651199839964,5.193977435423823,0.9793645490313274,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,96,Combination,2.4328333086671794,2.069957934680491,2.231110250777519,5.045173383704774,0.9567292002700813,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,96,SeasonalNaive,2.7079508442623257,2.2049115055573107,2.456749819908457,5.521799558064491,1.0799952299927964,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,96,Theta,2.726221413309771,2.266802370280892,2.4683952129977413,5.523107675126442,1.0923555327430388,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,96,TimesFM3,2.443887887170787,2.1716831661524503,2.2649950392055644,5.028880162244933,0.9492609700024194,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,200,AutoARIMA,2.598492660246149,2.0421314174394345,2.416232697854659,5.413856061853185,1.01427229239858,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,200,AutoETS,2.7480540546218344,2.415776613246655,2.5126741606098997,5.714484111523069,1.0952763235895775,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,200,Combination,2.674690336384869,2.268144845538598,2.459785739200802,5.617927341909315,1.060933626415942,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,200,SeasonalNaive,2.973677677235774,2.5118694426961556,2.696729926490919,6.1367925042928455,1.2004060636419844,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,200,Theta,2.9327491777704866,2.4398035543340963,2.654315062377629,6.243819230906679,1.1932065169561623,200,0
h1_6,D3,"ARIMA(1,1,1) with drift",ARIMA,200,TimesFM3,2.643273977643499,2.18009598692878,2.455573182224467,5.197854297192554,1.0337176231199785,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,24,AutoARIMA,2.401632587386085,2.046416874220216,2.289218778115914,5.035274065942158,0.9396496708727762,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,24,AutoETS,4.937647893594496,4.810766539692153,4.396541401178121,10.74637625558732,1.881326353826836,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,24,Combination,4.121681547856495,3.9060189063587485,3.7352743258841117,8.68591401903312,1.5945286654436979,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,24,SeasonalNaive,0.9694117469198231,0.9383407956700819,0.9389378635570144,2.001373018464899,0.37724460586986774,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,24,Theta,5.92423371520341,5.725125410851068,5.239917720361394,12.347698427390474,2.3555484731939846,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,24,TimesFM3,1.345858815377428,1.2234217830549001,1.3041275770132563,2.7903762950180298,0.525035690184662,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,48,AutoARIMA,0.9837170608728862,0.9110659090389048,0.9262745386272121,2.0329951493662897,0.3840575210972148,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,48,AutoETS,1.7126716362872798,1.6442946553758502,1.6470264943260278,3.6572022227409673,0.6822166167265621,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,48,Combination,1.340858949558075,1.3198850532113473,1.2778806279679815,2.843647426390831,0.5245373572516134,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,48,SeasonalNaive,0.9945497653067757,0.8880942665754958,0.9485650246579047,2.073755768614515,0.3852710478749642,200,0
